CustomerID,recency,frequency,monetary,cluster,segment
15971,17,18,5902.83,3,Champions
15972,456,5,1810.27,1,Loyal Customers
15973,366,3,988.44,1,Loyal Customers
15974,39,7,3442.15,1,Loyal Customers
15975,84,1,371.01,0,At Risk
15976,165,6,1746.6399999999999,1,Loyal Customers
15977,17,2,1054.73,2,Potential Customers
15978,77,3,3279.42,1,Loyal Customers
15979,602,1,329.22,0,At Risk
15980,88,7,6593.68,1,Loyal Customers
15981,24,21,9362.77,3,Champions
15982,605,1,324.51,0,At Risk
15983,22,8,3958.8199999999997,3,Champions
15984,2,30,8759.32,3,Champions
15985,123,7,2715.28,1,Loyal Customers
15986,30,2,354.42,2,Potential Customers
15987,12,8,1682.13,3,Champions
15988,19,3,770.09,2,Potential Customers
15989,375,2,372.51,0,At Risk
15990,44,7,2010.05,1,Loyal Customers
15991,534,1,150.55,0,At Risk
15992,3,3,896.6,2,Potential Customers
15993,8,7,2797.57,3,Champions
15994,54,3,1202.18,2,Potential Customers
15995,414,1,696.19,0,At Risk
15996,88,7,1686.9,1,Loyal Customers
15998,36,16,8308.34,3,Champions
15999,735,1,20.4,0,At Risk
16000,2,3,12393.7,3,Champions
16001,381,1,583.39,0,At Risk
16002,625,1,169.21,0,At Risk
16003,29,10,5613.83,3,Champions
16004,474,5,2146.39,1,Loyal Customers
16005,12,10,2436.22,3,Champions
16006,211,2,347.17,0,At Risk
16007,47,7,3075.14,1,Loyal Customers
16008,23,15,5384.13,3,Champions
16009,22,4,992.71,2,Potential Customers
16010,245,11,1724.06,1,Loyal Customers
16011,8,29,5880.46,3,Champions
16012,35,5,2989.79,1,Loyal Customers
16013,3,84,57446.44,3,Champions
16014,37,5,1130.27,2,Potential Customers
16015,3,3,705.39,2,Potential Customers
16016,3,11,2533.94,3,Champions
16017,47,5,1553.83,1,Loyal Customers
16018,39,4,698.13,2,Potential Customers
16019,46,27,17465.85,3,Champions
16020,16,3,851.01,2,Potential Customers
16021,395,2,532.25,0,At Risk
16022,260,1,628.28,0,At Risk
16023,46,3,719.81,2,Potential Customers
16024,12,3,484.2,2,Potential Customers
16025,29,1,439.65999999999997,2,Potential Customers
16026,43,1,236.09,2,Potential Customers
16027,91,15,2048.36,1,Loyal Customers
16028,595,1,82.2,0,At Risk
16029,38,107,122209.14,3,Champions
16030,309,1,331.24,0,At Risk
16031,92,2,548.94,2,Potential Customers
16032,456,6,1970.45,1,Loyal Customers
16033,5,27,10836.13,3,Champions
16034,196,6,928.72,1,Loyal Customers
16035,560,1,217.73,0,At Risk
16036,87,4,2556.84,1,Loyal Customers
16037,269,5,1509.34,1,Loyal Customers
16038,7,3,471.78000000000003,2,Potential Customers
16039,423,2,456.4,0,At Risk
16040,65,7,2416.9,1,Loyal Customers
16041,30,3,3166.4,2,Potential Customers
16042,22,8,2265.12,3,Champions
16043,37,8,1856.5900000000001,1,Loyal Customers
16044,435,1,340.84000000000003,0,At Risk
16045,119,8,3434.9300000000003,1,Loyal Customers
16046,562,1,235.78,0,At Risk
16047,682,1,107.14,0,At Risk
16048,373,4,1075.23,1,Loyal Customers
16049,40,6,1899.68,1,Loyal Customers
16050,173,3,300.7,0,At Risk
16051,681,1,188.44,0,At Risk
16052,54,1,362.06,2,Potential Customers
16053,32,6,3634.84,1,Loyal Customers
16054,145,4,2111.88,1,Loyal Customers
16055,220,1,134.8,0,At Risk
16056,45,1,664.85,2,Potential Customers
16057,16,10,3854.85,3,Champions
16058,406,1,62.7,0,At Risk
16059,65,12,3217.77,3,Champions
16060,400,3,541.95,0,At Risk
16061,431,1,89.65,0,At Risk
16062,9,8,2863.45,3,Champions
16063,260,1,335.32,0,At Risk
16064,725,1,111.0,0,At Risk
16065,365,8,2382.62,1,Loyal Customers
16066,16,5,1521.87,2,Potential Customers
16067,562,3,3395.29,1,Loyal Customers
16068,593,1,122.93,0,At Risk
16069,417,1,457.7,0,At Risk
16070,22,2,852.15,2,Potential Customers
16071,44,4,1076.8,2,Potential Customers
16072,288,4,4328.89,1,Loyal Customers
16073,297,1,122.39999999999999,0,At Risk
16074,390,1,265.25,0,At Risk
16075,502,2,736.9300000000001,0,At Risk
16076,3,10,2234.73,3,Champions
16077,625,1,2300.4,1,Loyal Customers
16078,283,2,362.99,0,At Risk
16079,16,3,1352.0,2,Potential Customers
16080,81,4,602.5600000000001,1,Loyal Customers
16081,56,8,4460.18,1,Loyal Customers
16082,670,1,106.75,0,At Risk
16083,100,4,2351.42,1,Loyal Customers
16084,299,1,436.18,0,At Risk
16085,23,12,2343.53,3,Champions
16086,59,10,2864.9900000000002,1,Loyal Customers
16087,389,5,1739.92,1,Loyal Customers
16088,575,2,1437.43,1,Loyal Customers
16089,386,2,271.44,0,At Risk
16090,624,1,205.91,0,At Risk
16091,154,2,315.06,0,At Risk
16092,114,6,1587.94,1,Loyal Customers
16093,106,1,17.0,0,At Risk
16094,11,11,3695.56,3,Champions
16095,456,1,447.05,0,At Risk
16096,264,4,1584.97,1,Loyal Customers
16097,240,1,185.04999999999998,0,At Risk
16098,87,14,4448.1,3,Champions
16099,50,7,1573.2,1,Loyal Customers
16100,462,1,582.64,0,At Risk
16101,70,4,3229.16,1,Loyal Customers
16102,42,3,1842.14,2,Potential Customers
16103,7,22,6191.71,3,Champions
16104,61,9,2778.61,1,Loyal Customers
16105,248,5,2386.19,1,Loyal Customers
16106,65,1,108.38,0,At Risk
16107,17,7,3204.1600000000003,3,Champions
16108,84,4,2235.92,1,Loyal Customers
16109,218,3,939.48,1,Loyal Customers
16110,45,4,1819.27,1,Loyal Customers
16111,428,1,562.48,0,At Risk
16112,143,4,195.73999999999998,0,At Risk
16113,183,1,161.38,0,At Risk
16114,170,1,135.75000000000003,0,At Risk
16115,9,12,2575.14,3,Champions
16116,211,1,612.78,0,At Risk
16117,189,3,654.4,1,Loyal Customers
16118,652,1,4376.25,1,Loyal Customers
16119,8,8,1720.81,3,Champions
16120,59,6,3056.91,1,Loyal Customers
16121,57,5,1477.09,1,Loyal Customers
16122,73,6,1001.34,1,Loyal Customers
16123,51,1,307.78,2,Potential Customers
16124,317,4,1772.49,1,Loyal Customers
16125,367,14,4587.65,1,Loyal Customers
16126,29,15,14646.800000000001,3,Champions
16127,39,2,801.31,2,Potential Customers
16128,17,11,3801.05,3,Champions
16129,407,3,1396.05,1,Loyal Customers
16130,422,4,987.48,1,Loyal Customers
16131,51,12,9957.42,3,Champions
16132,544,2,664.1999999999999,0,At Risk
16133,3,56,22992.260000000002,3,Champions
16134,21,5,2145.34,2,Potential Customers
16135,262,2,819.45,0,At Risk
16136,59,4,946.8,1,Loyal Customers
16137,680,1,422.7,0,At Risk
16138,378,3,910.35,1,Loyal Customers
16139,18,5,1111.15,2,Potential Customers
16140,65,3,1557.6000000000001,1,Loyal Customers
16141,88,2,955.94,2,Potential Customers
16142,249,1,535.34,0,At Risk
16143,3,12,4910.83,3,Champions
16144,246,1,175.2,0,At Risk
16145,8,19,6805.4400000000005,3,Champions
16146,157,4,946.38,1,Loyal Customers
16147,133,5,2398.91,1,Loyal Customers
16148,296,2,386.62,0,At Risk
16149,4,3,422.22,2,Potential Customers
16150,42,10,4395.59,3,Champions
16152,268,1,1829.04,1,Loyal Customers
16153,49,11,5133.49,3,Champions
16155,381,5,796.9,1,Loyal Customers
16156,8,20,6218.18,3,Champions
16157,15,3,656.69,2,Potential Customers
16158,522,9,628.32,1,Loyal Customers
16159,281,4,1232.79,1,Loyal Customers
16160,65,2,1025.44,2,Potential Customers
16161,1,43,12831.8,3,Champions
16162,252,1,37.4,0,At Risk
16163,232,6,2849.58,1,Loyal Customers
16164,17,3,822.48,2,Potential Customers
16165,505,1,79.9,0,At Risk
16166,428,2,435.83,0,At Risk
16167,414,5,1386.1200000000001,1,Loyal Customers
16168,10,66,10636.47,3,Champions
16169,8,4,1822.97,2,Potential Customers
16170,50,20,6869.0,3,Champions
16171,59,1,73.2,0,At Risk
16172,95,8,1884.55,1,Loyal Customers
16173,15,6,1418.32,2,Potential Customers
16174,126,7,2246.75,1,Loyal Customers
16175,94,7,1836.44,1,Loyal Customers
16176,421,4,2052.69,1,Loyal Customers
16177,50,8,2247.31,1,Loyal Customers
16178,138,2,612.6,0,At Risk
16179,60,1,215.83,0,At Risk
16180,100,13,16249.87,3,Champions
16181,73,1,305.54,0,At Risk
16182,72,9,9971.65,3,Champions
16183,67,4,1077.81,1,Loyal Customers
16184,64,6,1158.79,1,Loyal Customers
16185,16,3,644.72,2,Potential Customers
16186,22,26,9026.11,3,Champions
16187,31,15,6911.4400000000005,3,Champions
16188,44,5,1087.66,1,Loyal Customers
16189,15,2,215.48,2,Potential Customers
16190,40,8,2723.55,1,Loyal Customers
16191,2,24,15688.02,3,Champions
16192,735,1,351.3,0,At Risk
16193,236,2,630.43,0,At Risk
16194,375,1,308.59999999999997,0,At Risk
16195,723,1,323.25,0,At Risk
16196,488,1,93.3,0,At Risk
16197,469,9,2016.71,1,Loyal Customers
16198,75,2,1030.0410000000002,2,Potential Customers
16199,392,7,942.75,1,Loyal Customers
16200,4,12,5643.45,3,Champions
16201,3,5,2112.12,2,Potential Customers
16202,360,9,2501.9900000000002,1,Loyal Customers
16203,58,6,1114.54,1,Loyal Customers
16204,23,3,944.24,2,Potential Customers
16205,30,7,1830.61,1,Loyal Customers
16206,54,13,2602.32,3,Champions
16207,25,1,394.38,2,Potential Customers
16208,44,10,3440.45,3,Champions
16209,88,9,4146.78,1,Loyal Customers
16210,1,35,38489.51,3,Champions
16211,88,3,1090.59,1,Loyal Customers
16212,19,4,1293.71,2,Potential Customers
16213,78,1,159.0,0,At Risk
16214,170,4,2038.25,1,Loyal Customers
16215,80,1,242.35,0,At Risk
16216,267,1,914.9300000000001,0,At Risk
16217,235,2,304.25,0,At Risk
16218,29,13,4439.97,3,Champions
16219,500,1,40.8,0,At Risk
16221,36,9,2235.5099999999998,1,Loyal Customers
16222,318,2,1345.22,1,Loyal Customers
16223,374,2,1102.3500000000001,1,Loyal Customers
16224,57,5,1616.54,1,Loyal Customers
16225,44,15,2867.4100000000003,3,Champions
16226,203,5,672.1700000000001,1,Loyal Customers
16227,225,3,1027.22,1,Loyal Customers
16228,385,3,890.8100000000001,1,Loyal Customers
16229,87,6,2867.86,1,Loyal Customers
16230,189,2,542.03,0,At Risk
16231,379,4,1078.22,1,Loyal Customers
16232,43,7,2712.97,1,Loyal Customers
16233,71,9,1965.71,1,Loyal Customers
16234,476,3,333.18,0,At Risk
16235,40,9,2053.71,1,Loyal Customers
16236,78,1,432.2,0,At Risk
16237,437,1,136.65,0,At Risk
16238,422,1,63.66,0,At Risk
16239,56,6,1492.2,1,Loyal Customers
16240,24,2,3718.8,2,Potential Customers
16241,9,16,4329.31,3,Champions
16242,8,14,7474.4,3,Champions
16243,33,2,409.1,2,Potential Customers
16244,211,2,2579.38,1,Loyal Customers
16245,23,3,1413.66,2,Potential Customers
16246,459,2,827.25,0,At Risk
16247,170,1,114.56,0,At Risk
16248,61,1,152.94,0,At Risk
16249,52,5,1800.07,1,Loyal Customers
16250,261,3,791.38,1,Loyal Customers
16251,512,1,128.31,0,At Risk
16252,382,1,295.09000000000003,0,At Risk
16253,66,7,7310.15,1,Loyal Customers
16254,378,3,985.14,1,Loyal Customers
16255,16,15,4906.8,3,Champions
16256,266,3,1629.37,1,Loyal Customers
16257,176,1,46.95,0,At Risk
16258,45,15,11942.52,3,Champions
16259,410,3,361.94,0,At Risk
16260,50,1,1035.45,2,Potential Customers
16261,17,6,1059.45,2,Potential Customers
16262,378,1,755.15,0,At Risk
16263,423,1,351.01,0,At Risk
16264,438,2,837.53,0,At Risk
16265,9,12,6935.17,3,Champions
16266,73,14,1757.95,1,Loyal Customers
16267,591,1,186.66,0,At Risk
16268,71,2,667.65,2,Potential Customers
16269,437,1,717.57,0,At Risk
16270,353,1,1141.24,0,At Risk
16271,2,10,3463.02,3,Champions
16272,116,1,411.7,0,At Risk
16273,648,2,336.03999999999996,0,At Risk
16274,373,1,715.9,0,At Risk
16275,196,3,2151.11,1,Loyal Customers
16276,176,3,2629.3900000000003,1,Loyal Customers
16277,733,1,188.69,0,At Risk
16278,100,3,1117.84,1,Loyal Customers
16279,21,9,5705.08,3,Champions
16280,725,1,238.05,0,At Risk
16281,72,3,3424.02,1,Loyal Customers
16282,339,3,1307.58,1,Loyal Customers
16283,5,8,4403.82,3,Champions
16284,31,3,1029.77,2,Potential Customers
16285,646,1,176.9,0,At Risk
16286,477,2,328.95,0,At Risk
16287,169,5,1006.98,1,Loyal Customers
16288,470,1,129.85,0,At Risk
16289,462,1,136.31,0,At Risk
16290,464,4,2069.3,1,Loyal Customers
16291,682,1,117.72,0,At Risk
16292,121,5,1253.76,1,Loyal Customers
16293,21,15,4657.95,3,Champions
16294,476,1,126.05000000000001,0,At Risk
16295,9,4,1328.55,2,Potential Customers
16296,626,4,1313.67,1,Loyal Customers
16297,268,1,301.9,0,At Risk
16298,22,7,1085.7,2,Potential Customers
16299,477,1,193.65,0,At Risk
16300,430,3,1392.43,1,Loyal Customers
16301,736,1,107.33,0,At Risk
16302,126,1,233.22,0,At Risk
16303,25,7,7928.27,3,Champions
16304,694,1,381.66,0,At Risk
16305,138,1,361.21999999999997,0,At Risk
16306,213,7,1192.82,1,Loyal Customers
16307,429,3,1194.92,1,Loyal Customers
16308,37,7,5120.0,3,Champions
16309,106,2,706.57,0,At Risk
16310,414,2,460.08,0,At Risk
16311,17,2,616.26,2,Potential Customers
16312,432,1,171.15,0,At Risk
16313,3,2,274.15000000000003,2,Potential Customers
16314,389,3,1491.4,1,Loyal Customers
16315,330,2,402.71,0,At Risk
16316,64,13,5744.91,3,Champions
16317,119,5,2192.51,1,Loyal Customers
16318,35,1,328.15,2,Potential Customers
16319,217,1,404.40000000000003,0,At Risk
16320,172,6,5628.99,1,Loyal Customers
16321,72,7,604.5500000000001,1,Loyal Customers
16322,1,2,326.75,2,Potential Customers
16323,196,2,353.66,0,At Risk
16324,128,3,428.68,0,At Risk
16325,46,12,3597.5,3,Champions
16326,5,24,4826.99,3,Champions
16327,14,16,10731.34,3,Champions
16328,563,1,310.83,0,At Risk
16329,427,4,1703.07,1,Loyal Customers
16330,17,7,634.33,2,Potential Customers
16331,432,6,2037.7,1,Loyal Customers
16332,28,11,2010.41,3,Champions
16333,7,22,26626.8,3,Champions
16334,492,1,277.48,0,At Risk
16335,551,7,2774.0,1,Loyal Customers
16336,420,4,3517.69,1,Loyal Customers
16337,36,1,151.05,2,Potential Customers
16338,157,1,214.79999999999998,0,At Risk
16339,284,1,109.95,0,At Risk
16340,107,3,1526.06,1,Loyal Customers
16341,24,7,3850.79,3,Champions
16342,75,4,322.41,2,Potential Customers
16343,16,3,687.0699999999999,2,Potential Customers
16344,158,4,842.42,1,Loyal Customers
16345,44,2,1198.74,2,Potential Customers
16346,385,1,224.51,0,At Risk
16347,11,11,3509.41,3,Champions
16348,32,8,1798.22,1,Loyal Customers
16349,290,1,53.5,0,At Risk
16350,21,9,2253.89,3,Champions
16351,332,13,3330.0299999999997,1,Loyal Customers
16352,17,2,494.44,2,Potential Customers
16353,3,38,9999.460000000001,3,Champions
16354,63,5,1129.51,1,Loyal Customers
16355,375,1,416.35,0,At Risk
16356,197,6,415.87,1,Loyal Customers
16357,33,4,868.37,2,Potential Customers
16358,1,5,2919.65,3,Champions
16359,7,16,2697.75,3,Champions
16360,4,6,3512.53,3,Champions
16361,9,4,896.66,2,Potential Customers
16362,32,6,946.94,2,Potential Customers
16363,53,1,109.36000000000001,0,At Risk
16364,11,2,707.04,2,Potential Customers
16365,17,15,3307.2,3,Champions
16366,18,4,1548.1299999999999,2,Potential Customers
16367,37,3,1362.4,2,Potential Customers
16368,2,3,640.21,2,Potential Customers
16369,18,7,2664.81,3,Champions
16370,82,4,1320.56,1,Loyal Customers
16371,448,1,157.2,0,At Risk
16372,33,5,1328.61,2,Potential Customers
16373,382,2,309.49,0,At Risk
16374,66,5,1771.45,1,Loyal Customers
16375,470,2,104.0,0,At Risk
16376,8,2,987.01,2,Potential Customers
16377,267,2,1308.48,1,Loyal Customers
16378,247,3,362.95,0,At Risk
16379,4,4,2157.4,2,Potential Customers
16380,61,1,1780.59,2,Potential Customers
16381,395,2,258.7,0,At Risk
16382,408,2,353.1,0,At Risk
16383,74,7,2974.84,1,Loyal Customers
16384,89,4,1358.95,1,Loyal Customers
16385,60,5,1030.61,1,Loyal Customers
16386,28,3,1102.59,2,Potential Customers
16387,322,5,918.55,1,Loyal Customers
16388,653,1,186.05,0,At Risk
16389,53,4,1382.07,1,Loyal Customers
16390,536,3,467.5,0,At Risk
16391,400,4,1103.61,1,Loyal Customers
16392,269,3,763.05,1,Loyal Customers
16393,2,23,5561.66,3,Champions
16394,56,5,1555.34,1,Loyal Customers
16395,60,14,3537.85,3,Champions
16396,476,1,137.8,0,At Risk
16397,628,1,127.88,0,At Risk
16398,154,2,1705.8,1,Loyal Customers
16399,19,3,641.82,2,Potential Customers
16400,94,9,3159.44,1,Loyal Customers
16401,1,23,6849.15,3,Champions
16402,264,2,511.4,0,At Risk
16403,312,1,177.5,0,At Risk
16404,70,1,443.05,0,At Risk
16405,302,2,167.25,0,At Risk
16406,18,3,552.68,2,Potential Customers
16407,12,14,2821.65,3,Champions
16408,591,1,231.93,0,At Risk
16409,36,12,5709.04,3,Champions
16410,734,1,130.32,0,At Risk
16411,19,4,910.1899999999999,2,Potential Customers
16412,53,5,647.23,2,Potential Customers
16413,56,2,528.98,2,Potential Customers
16414,21,5,559.71,2,Potential Customers
16415,44,3,719.44,2,Potential Customers
16416,26,9,2972.88,3,Champions
16417,492,1,35.7,0,At Risk
16418,44,5,1101.94,1,Loyal Customers
16419,112,8,1487.42,1,Loyal Customers
16420,396,1,75.0,0,At Risk
16421,376,3,526.27,0,At Risk
16422,17,109,63651.47,3,Champions
16423,24,1,346.12,2,Potential Customers
16424,191,2,443.06,0,At Risk
16425,302,1,302.7,0,At Risk
16426,2,10,1908.25,3,Champions
16427,263,2,241.06,0,At Risk
16428,413,3,660.28,0,At Risk
16429,106,1,284.55,0,At Risk
16430,57,7,1117.94,1,Loyal Customers
16431,213,3,642.81,1,Loyal Customers
16432,64,1,287.4,0,At Risk
16433,28,2,384.52,2,Potential Customers
16434,29,12,2741.74,3,Champions
16435,512,3,1011.5699999999999,1,Loyal Customers
16436,668,3,329.34,0,At Risk
16437,381,2,301.25,0,At Risk
16438,5,5,798.35,2,Potential Customers
16439,722,1,310.70000000000005,0,At Risk
16440,7,6,3856.9700000000003,3,Champions
16441,67,5,1034.43,1,Loyal Customers
16442,1,5,899.47,2,Potential Customers
16443,520,1,162.24,0,At Risk
16444,46,17,3656.58,3,Champions
16445,33,4,602.73,2,Potential Customers
16446,0,2,168472.5,3,Champions
16447,135,3,775.14,1,Loyal Customers
16448,198,2,367.87,0,At Risk
16449,197,2,707.69,0,At Risk
16450,149,3,1505.73,1,Loyal Customers
16451,87,3,1013.15,1,Loyal Customers
16452,630,2,332.17,0,At Risk
16453,530,2,251.71,0,At Risk
16454,44,4,30.950000000000003,0,At Risk
16455,63,11,4384.37,3,Champions
16456,99,13,6862.91,3,Champions
16457,218,1,208.36,0,At Risk
16458,2,30,5715.34,3,Champions
16459,729,1,71.78999999999999,0,At Risk
16460,28,3,814.72,2,Potential Customers
16461,177,3,1615.22,1,Loyal Customers
16462,73,3,136.0,0,At Risk
16463,21,4,1422.4,2,Potential Customers
16464,19,3,1314.68,2,Potential Customers
16465,420,2,746.24,0,At Risk
16466,33,15,3838.59,3,Champions
16467,508,7,2869.16,1,Loyal Customers
16468,74,3,787.52,2,Potential Customers
16469,23,5,828.91,2,Potential Customers
16470,51,11,2458.6,3,Champions
16471,274,4,1189.98,1,Loyal Customers
16472,434,2,789.6,0,At Risk
16473,164,4,470.83,1,Loyal Customers
16474,7,7,1871.5,3,Champions
16475,88,4,544.3,1,Loyal Customers
16476,431,1,350.35,0,At Risk
16477,63,11,4320.02,3,Champions
16478,25,3,331.0,2,Potential Customers
16479,10,2,300.83,2,Potential Customers
16480,75,1,769.29,2,Potential Customers
16481,682,1,453.38,0,At Risk
16482,15,1,220.62,2,Potential Customers
16483,192,1,139.35,0,At Risk
16484,173,2,404.3,0,At Risk
16485,77,5,2294.68,1,Loyal Customers
16486,537,1,134.36,0,At Risk
16487,577,2,209.4,0,At Risk
16488,33,3,498.8,2,Potential Customers
16489,380,2,303.7,0,At Risk
16490,436,1,205.41000000000003,0,At Risk
16491,46,2,1533.16,2,Potential Customers
16492,540,1,385.56,0,At Risk
16493,79,7,2132.09,1,Loyal Customers
16494,296,1,826.53,0,At Risk
16495,3,3,684.41,2,Potential Customers
16496,8,6,2330.77,3,Champions
16497,49,23,6695.28,3,Champions
16498,161,2,100.97,0,At Risk
16499,360,8,2578.34,1,Loyal Customers
16500,4,9,843.9100000000001,2,Potential Customers
16501,383,1,1237.23,0,At Risk
16502,620,2,266.5,0,At Risk
16503,106,11,3614.34,1,Loyal Customers
16504,25,1,484.38,2,Potential Customers
16505,31,1,777.6,2,Potential Customers
16506,19,2,90.30000000000001,2,Potential Customers
16507,572,1,152.76,0,At Risk
16508,630,1,248.8,0,At Risk
16509,296,1,363.7,0,At Risk
16510,372,6,2100.0,1,Loyal Customers
16511,21,6,1819.02,2,Potential Customers
16513,4,4,874.59,2,Potential Customers
16515,52,10,3216.3,3,Champions
16516,30,1,101.69999999999999,2,Potential Customers
16517,277,1,162.7,0,At Risk
16518,61,4,959.37,1,Loyal Customers
16519,25,4,556.26,2,Potential Customers
16520,186,6,2482.62,1,Loyal Customers
16521,415,3,1148.01,1,Loyal Customers
16522,435,2,433.36,0,At Risk
16523,1,28,11916.33,3,Champions
16524,446,2,308.14,0,At Risk
16525,2,48,24582.64,3,Champions
16526,171,2,717.21,0,At Risk
16527,81,2,1272.44,1,Loyal Customers
16528,3,1,244.41,2,Potential Customers
16529,190,4,2012.0,1,Loyal Customers
16530,668,1,48.349999999999994,0,At Risk
16531,22,11,2298.33,3,Champions
16532,17,5,8756.64,3,Champions
16533,19,3,1095.56,2,Potential Customers
16534,642,1,635.9,0,At Risk
16535,5,3,1001.59,2,Potential Customers
16536,110,1,548.97,0,At Risk
16537,641,1,23.35,0,At Risk
16538,541,3,399.62,0,At Risk
16539,2,10,3732.01,3,Champions
16540,414,1,226.70000000000002,0,At Risk
16541,735,1,424.03,0,At Risk
16542,53,2,257.32,2,Potential Customers
16543,591,1,292.21,0,At Risk
16544,519,4,376.70000000000005,0,At Risk
16545,164,2,689.82,0,At Risk
16546,290,5,5606.47,1,Loyal Customers
16547,546,1,111.71,0,At Risk
16548,599,1,30.15,0,At Risk
16549,10,34,13182.19,3,Champions
16550,108,18,9435.13,3,Champions
16551,95,7,2237.12,1,Loyal Customers
16552,242,2,475.02000000000004,0,At Risk
16553,163,33,16644.01,3,Champions
16554,42,8,2841.72,1,Loyal Customers
16555,35,6,1915.68,1,Loyal Customers
16556,66,17,8012.58,3,Champions
16557,24,2,281.85,2,Potential Customers
